Codigo_dane_del_municipio,Ano,Afiliados_Regimen_Subsidiado,Cobertura_Regimen_Subsidiado,Afiliados_Regimen_Contributivo,Afiliados_Regimen_Especial,Nacidos_Vivos_Totales,Nacidos_Vivos_Menor_2500g,Defunciones_Totales,Defunciones_Menores_1_Ano,Defunciones_1_4_Ano,Tasa_Mortalidad_Infantil,Prestadoras_Salud_Publica,Sedes_Salud_Publica,Cobertura_Acueducto_Total,Cobertura_Acueducto_Urbana,Cobertura_Acueducto_Rural,Cobertura_Aseo_Total,Cobertura_Aseo_Urbana,Cobertura_Aseo_Rural,Cobertura_Alcantarillado_Total,Cobertura_Alcantarillado_Urbana,Cobertura_Alcantarillado_Rural,Usuarios_Energia_Cabecera_Conectados_SIN,Usuarios_Energia_No_Cabecera_Conectados_SIN,Usuarios_Energia_Conectados_SIN,Usuarios_Energia_Cabecera_Zona_No_Interconectada,Usuarios_Energia_No_Cabecera_Zona_No_Interconectada,Usuarios_Energia_Zona_No_Interconectada,Usuarios_Energia_Cabecera,Usuarios_Energia_No_Cabecera,Total_Usuarios_Energia,Usuarios_Energia_Subnormales_Conectados_SIN,Indice_Cobertura_Electrica_Cabecera,Indice_Cobertura_Electrica_No_Cabecera,Indice_Cobertura_Electrica,Registro_Estatal_Inmuebles,Usuarios_Anillados_Gas_Natural,Usuarios_Residenciales_Conectados_Gas_Natural,Total_Usuarios_Conectados_Gas_Natural,Cobertura_Potencial_Gas_Natural,Cobertura_Efectiva_Gas_Natural
-1.2424598094075905,1.219778334094691,-0.22034276249060944,-0.1408201040469802,-0.13808939585766947,-0.13526343482963524,-0.17866058027453524,-0.1421850092599385,-0.14831427819044965,-0.24630462777524473,-0.03426362879706143,-0.5219257496296369,-0.21486052741533856,-0.3301088974661575,-0.7184920267639154,0.5078552661421211,-0.9959759361901364,-0.28252734785586053,0.5708842001883173,-0.6010582307827296,0.11942382095781842,0.6799748581988719,-0.08713326823538868,-0.1376805868639943,-0.01633161012086906,-0.1394618661400248,0.0,-0.08588342723718752,-0.08588342723718752,-0.14478184977148487,-0.022962044976311026,-0.14325614605758827,-0.20863909589038512,0.09466613629993977,0.42387789366198236,0.3335769488640261,-0.1661446766071971,-0.1499424399721266,-0.15469834690432327,-0.1543120693368026,1.4858806451285091,0.13647312341593051
-1.2423447333759416,-1.486698042900356,-0.004000812668890732,0.5924849152414814,-0.12121830144306005,-0.1024674482121744,-0.1254189125970446,-0.10690488718037819,-0.09469265722458389,-0.13273819666761613,-0.03426362879706143,-0.7213362826479005,-0.21486052741533856,0.13118789368057102,-0.3091953492746531,0.7358236182699177,-0.2398690137240251,0.1718793764475891,0.7264503155097257,0.4622360022602168,-0.010247971680794148,0.8459457004571515,-0.01484357496061814,-0.11695025865058443,0.8971980695992563,-0.08413670482769768,0.0,-0.08588342723718752,-0.08588342723718752,-0.12428084236935795,0.8885150942924813,-0.08818766272285947,-0.20863909589038512,0.09466613629993977,0.49714810389012914,0.36436849682646677,-0.139747039650468,-0.1338133210123471,-0.17200147673994248,-0.17120380774886138,0.4313716823692364,-1.8085570534588478
-1.2423447333759416,-0.5845392505686737,0.0010158122545114406,0.5924849152414814,-0.12061387154379187,-0.10362223647335261,-0.12173117803929633,-0.08407657289360389,-0.08340389491598058,-0.2008780553321933,-0.1715450554342943,-0.7213362826479005,-0.21486052741533856,0.13118789368057102,-0.3405954512051407,0.7358236182699177,-0.24743278429531876,0.09643201282177001,0.5653564702022773,0.4609122621630579,-0.04358262274470483,0.8459457004571515,-0.025762330715661644,-0.1152616145517429,0.9387607012671172,-0.0808912225376475,0.0,-0.08588342723718752,-0.08588342723718752,-0.12261087820798426,0.9299843420400865,-0.0849572376655544,-0.20863909589038512,0.09466613629993977,0.5069815090168069,0.37321031638145435,-0.139747039650468,-0.1398012245756144,-0.16641400773052378,-0.16570857874622047,0.11512709256914204,-1.533817079728453
-1.2423447333759416,0.31761954176300866,-0.05697398299100653,-0.1250787459587894,-0.12073299276481553,-0.0849146666422658,-0.14016985082803768,-0.11520609237556885,-0.08975382371456994,-0.13273819666761613,-0.30882648207152713,-0.6827889077101843,-0.21486052741533856,0.13118789368057102,-0.31613258109650494,0.7358236182699177,-0.2622901907746457,0.04131065126866006,0.26409518596310305,0.4883798691791066,-0.0015809624041774378,0.8465877540055392,-0.023503277800825045,-0.11541714756084673,0.9630762544877705,-0.08010970171863875,0.0,-0.08588342723718752,-0.08588342723718752,-0.12276469069653184,0.9542452624910664,-0.0841793426684776,-0.20863909589038512,0.09466613629993977,0.4919562737718861,0.3587542953515023,-0.139747039650468,-0.1398012245756144,-0.1656791793000047,-0.16500475631238468,0.11512709256914204,-1.4976850275037414
-1.2423447333759416,1.219778334094691,-0.057765295850947945,0.022120059773865084,-0.11972708023172689,-0.07775497942296097,-0.13878695036888208,-0.11313079107677118,-0.08340389491598058,-0.1781647691106676,-0.1715450554342943,-0.5722680638847893,-0.21486052741533856,0.13118789368057102,-0.31029070166757716,0.7358236182699177,-0.25985897880530134,0.0299418704483312,0.23211331961530068,0.48341584381476044,0.0067527003618002325,0.8465877540055392,-0.015973101418036473,-0.1125620058937265,1.015382967811269,-0.07531203224639066,0.0,-0.08588342723718752,-0.08588342723718752,-0.11994113287105133,1.0064344518332908,-0.07940393171420054,-0.20863909589038512,0.09466613629993977,0.6402966821114022,0.49109927743433024,-0.139747039650468,-0.1398012245756144,-0.16524937399158787,-0.1645851698614441,0.11512709256914204,-1.4765511677069
-1.2420378639582117,-0.5845392505686737,-0.19623011590937578,0.5924849152414814,-0.12222421397614869,-0.16113069188002688,-0.18027396414355012,-0.1359591053635455,-0.15607530227761443,-0.22359134155371901,-0.1715450554342943,0.0823418217077362,-0.21486052741533856,-0.3301088974661575,1.2363468771410895,0.6470960515458044,1.6707934595174203,0.0716274001228706,0.04930339221983792,-0.04475645495167058,0.04242077700018467,0.16247969819820185,-0.3213217537401141,-0.1238159300524533,0.12984444819398852,-0.12030375161849108,0.0,-0.08588342723718752,-0.08588342723718752,-0.13107056507810094,0.12288558145574272,-0.12418691453202493,-0.20863909589038512,0.09466613629993977,-0.21554048656301758,-0.13878429576424994,-0.143248148911824,-0.1643006683036207,-0.15209178567908577,-0.15176748053755018,-1.0673002141562054,-0.7325701913307319
-1.2420378639582117,0.31761954176300866,-0.23905059293413003,0.06887235936703444,-0.11824027091746869,-0.13318481595951448,-0.1560732061083271,-0.12558259886955717,-0.1617196834319161,-0.22359134155371901,-0.30882648207152713,-0.2062696187903364,-0.21486052741533856,-0.3301088974661575,1.242553874034325,0.6550024683826062,1.6813287113845794,0.19633948063678167,0.25935713168935437,-0.3416051717395706,0.25942935542624335,0.3836671456178431,-0.5076936192141319,-0.11952766280144782,0.3345474776329767,-0.10825530565877299,0.0,-0.08588342723718752,-0.08588342723718752,-0.12682973503671777,0.3271286792058528,-0.11219436666042419,-0.20863909589038512,0.09466613629993977,0.5554371471437218,0.429075076209865,-0.143248148911824,-0.1392916157617193,-0.14804329696754664,-0.14773403658979897,0.3309379315459289,-0.521835962876709
-1.2420378639582117,1.219778334094691,-0.23709470643125596,0.021151977229324163,-0.11562401595202325,-0.12856566291480168,-0.15353788859987516,-0.12765790016835485,-0.14125880174757258,-0.13273819666761613,-0.03426362879706143,-0.2062696187903364,-0.21486052741533856,-0.3301088974661575,1.2242980008189253,0.6211805741362859,1.6813287113845794,0.21115334655417994,0.267648726668414,-0.3416051717395706,0.2577626228730477,0.36536861948878735,-0.5076936192141319,-0.11479501552443142,0.43011325656996285,-0.09996250141262468,0.0,-0.08588342723718752,-0.08588342723718752,-0.12214944074234153,0.42247973865272737,-0.10394003641366475,-0.20863909589038512,0.09466613629993977,0.6402966821114022,0.49109927743433024,-0.143248148911824,-0.1383870601170555,-0.1462963463591428,-0.14590680527118685,0.3815108048710254,-0.4309026506337047
-1.2419227879265629,-1.486698042900356,0.3413699246172374,0.5924849152414814,0.21152697594968092,-0.08953381968697859,0.27124303577075376,0.12345355698616257,0.04782796692153299,0.5713736761996812,0.652143504389103,-0.6385285218766462,-0.21486052741533856,-0.17634330041724802,1.2564283376780292,0.7331881459909836,1.4638703074598851,0.7585773684785027,-0.02768998972857451,0.3126533712812526,1.5248127098122928,0.7993968181990265,0.9531605990468561,0.12038200374120277,-0.25241866755395626,0.10361281748333272,0.0,-0.08588342723718752,-0.08588342723718752,0.1104260285479183,-0.25851865633175564,0.09869080622766128,-0.20863909589038512,0.09466613629993977,-0.25501167084718085,0.3592102069393071,0.1616754500789383,-0.06214958155835046,-0.13718724675817978,-0.13720377017587132,-1.8155140387738067,-2.0707007012973357
-1.2416926358632654,-1.486698042900356,-0.074367935478398,0.5924849152414814,-0.13901148234633404,-0.11309150021501384,-0.1350992158111338,-0.10898018847917586,-0.1631307787204915,-0.13273819666761613,-0.1715450554342943,0.8218152954099353,-0.21486052741533856,-0.3301088974661575,-0.9120042828471526,0.5746205638751173,-1.0081319960368584,-0.43927871977251676,0.6581433663965183,-0.5864970897139808,-0.25125749887286825,0.7287709278763543,-0.5178593573308966,-0.14791243696289594,0.39166075380241816,-0.1337958402022114,0.0,-0.08588342723718752,-0.08588342723718752,-0.1549005141966504,0.3841136318930382,-0.13761640732878144,-0.20863909589038512,0.09466613629993977,0.5440987173329619,0.3956747067624404,-0.1726623125331816,-0.17054337627383553,-0.1714468892452111,-0.17066240587668,0.1984322121336926,-1.0175832250345076
-1.2416926358632654,-0.5845392505686737,-0.04862787188332256,0.5924849152414814,-0.14108507397156062,-0.11563203438960587,-0.13947840059845987,-0.11313079107677118,-0.17018625516336858,-0.1781647691106676,-0.03426362879706143,0.7981696803895855,-0.21486052741533856,-0.3301088974661575,-0.6721221087968,0.722207011495425,-0.7758161856328372,-0.22258286716685347,0.7635650739874221,-0.3018929688248014,-0.03224884138297508,0.8366359240055263,-0.19406177287098683,-0.14551278482243693,0.38685419095647505,-0.13163580349411783,0.0,-0.08588342723718752,-0.08588342723718752,-0.1525274072304878,0.37931786854807703,-0.1354663919896386,-0.20863909589038512,0.09466613629993977,0.4661707613752871,0.32225777216360635,-0.1726623125331816,-0.17054337627383553,-0.17037930831785317,-0.16960667222592635,0.1984322121336926,-0.9081076334561332
-1.2416926358632654,0.31761954176300866,-0.07208357948649165,-0.7315789349516911,-0.13996886401159822,-0.0902266926436855,-0.13279438171254113,-0.12350729757075951,-0.1433754446804357,-0.06459833800303898,0.3775806511146372,0.47089988690084555,-0.21486052741533856,-0.3301088974661575,-0.9127345177757687,0.5610039571006245,-1.0092125346899006,-0.44720241549577644,0.6253718243364247,-0.5878208298111399,-0.2519241918941466,0.7188190978763415,-0.5193653926074543,-0.14101343705907626,0.2994878427566859,-0.13059377573543948,0.0,-0.08588342723718752,-0.08588342723718752,-0.14807783166893293,0.29214781716025384,-0.13442919866020286,-0.20863909589038512,0.09466613629993977,0.5307189565029484,0.3937861709615704,-0.17410394575844584,-0.17268373329219489,-0.1648611627452759,-0.1642197235977217,0.11461339441327476,-0.23529693687480596
-1.2416926358632654,1.219778334094691,-0.07281517062115446,-0.39725312298668736,-0.1400085710852728,-0.0837598783810876,-0.13394679876183746,-0.11313079107677118,-0.18782494627056126,-0.15545148288914185,-0.30882648207152713,0.47089988690084555,-0.21486052741533856,-0.3301088974661575,-0.30956046673896104,0.08486196537320362,-0.008363607309785123,-0.0958037355947007,0.7758050475279391,-0.02390754842141664,-0.7456103741506638,-0.33414872147986047,-0.5344257453730314,-0.14052461903046423,0.4072113983039987,-0.125980632012124,0.0,-0.08588342723718752,-0.08588342723718752,-0.14759442099064055,0.39962933683261836,-0.1298374573580134,-0.20863909589038512,0.09466613629993977,0.6402966821114022,0.49109927743433024,-0.17410394575844584,-0.17231426690212095,-0.16408474025265196,-0.16346176097666779,0.1573387713927408,-0.1517041620872445
-1.2406185929012101,-1.486698042900356,-0.16835500063559047,0.5924849152414814,-0.07651696027966504,-0.1419612067444688,-0.1316419646632448,-0.11313079107677118,-0.0763484184731035,-0.1781647691106676,-0.30882648207152713,-0.8354975143515371,-0.21486052741533856,-0.3301088974661575,1.2619050996426486,0.7274779560532934,1.6556659183748328,-0.46752841756848557,0.2755454837913282,-0.32737496569511165,-0.3812626380221201,0.3640845123920113,-0.37440949723877376,-0.10989572573766092,1.4875570826774434,-0.05458002163101989,0.0,-0.08588342723718752,-0.08588342723718752,-0.11730434735309289,1.47754767454418,-0.058768106097301966,-0.20863909589038512,0.09466613629993977,0.6402966821114022,0.49109927743433024,-0.04550783915189273,-0.12187573454685469,-0.13026876776140575,-0.12955646873130947,-1.4173390146150038,-1.3892339589992897
-1.2406185929012101,-0.5845392505686737,-0.17105740870444702,0.5924849152414814,-0.07372864132829654,-0.14357791031011827,-0.14754531994353423,-0.1297332014671525,-0.06929294203022643,-0.2008780553321933,-0.30882648207152713,-0.9976246614577893,-0.21486052741533856,-0.3301088974661575,1.2819865601795888,0.7274779560532934,1.6802481727315373,-0.5825942598106026,0.2755454837913282,-0.4306266932735116,-0.4349314262350163,0.3640845123920113,-0.38570476181295665,-0.11113998981049153,1.6232717983276013,-0.05058558188941966,0.0,-0.08588342723718752,-0.08588342723718752,-0.1185348472614735,1.612957463107789,-0.05479219833446496,-0.20863909589038512,0.09466613629993977,0.6402966821114022,0.49109927743433024,-0.04550783915189273,-0.11573494833941889,-0.12226884314990552,-0.12163846635065692,-1.2871024636867967,-1.2312716963843446
-1.2406185929012101,0.31761954176300866,-0.27277843728521783,-0.8701020740795227,-0.07003588347656325,-0.15166142813836564,-0.1463929028942379,-0.10690488718037819,-0.07987615669454204,-0.13273819666761613,-0.30882648207152713,-0.8291476104956745,-0.21486052741533856,-0.3301088974661575,1.2830819125725128,0.7296741829524049,1.6805183073947978,-0.5870728704367929,0.2443532931558177,-0.4322813683949604,-0.42693110997967765,0.36986299432750286,-0.3868342882703749,-0.11031788676237131,1.674730294678286,-0.0478068411996108,0.0,-0.08588342723718752,-0.08588342723718752,-0.1177218383934363,1.6643003412714905,-0.05202634945596966,-0.20863909589038512,0.09466613629993977,0.6402966821114022,0.49109927743433024,-0.04550783915189273,-0.11265181501535361,-0.1185808363099418,-0.11795693361982361,-1.2217139406534745,-1.158450328490049
-1.2406185929012101,1.219778334094691,-0.2740325935160684,-0.6189222160388802,-0.0660034095500588,-0.1454255715280034,-0.1526159549604381,-0.1297332014671525,-0.08058170433882975,-0.1781647691106676,0.10301779784017144,-0.5813738324604086,-0.21486052741533856,-0.3301088974661575,1.2830819125725128,0.7296741829524049,1.6805183073947978,-0.5870728704367929,0.2443532931558177,-0.4322813683949604,-0.42693110997967765,0.36986299432750286,-0.3868342882703749,-0.10760716860370463,1.79404614885405,-0.040577773623779956,0.0,-0.08588342723718752,-0.08588342723718752,-0.11504110645017855,1.7833481137169966,-0.04483082073300921,-0.20863909589038512,0.09466613629993977,0.6402966821114022,0.49109927743433024,-0.04550783915189273,-0.10977252521684637,-0.11583562821102145,-0.11516871397808955,-1.1606487088030866,-1.1042449534635388
-1.2402733648062638,-1.486698042900356,0.9734945258285504,0.5924849152414814,0.9747189914599341,0.43312334732227387,0.8663512000273809,0.7813240687050222,0.9699787380055664,0.5486603899781555,0.51486207775187,-1.3657962210104753,0.9209798335327378,0.5156018863028448,1.2856377348226686,0.7358236182699177,1.6813287113845794,1.624671761881742,0.7758050475279391,2.708292012114707,1.7551551486639156,0.8465877540055392,3.230662446021268,1.091519003084838,0.8321681016835557,1.0940927654745356,0.0,-0.08588342723718752,-0.08588342723718752,1.0708202204326585,0.8236312372724187,1.084575478147877,-0.20863909589038512,0.09466613629993977,0.6402966821114022,0.49109927743433024,1.0711158384872228,1.1753080207823952,0.9198842475745769,0.9034789085311588,0.5250153457791266,0.21348815326857024
-1.2402733648062638,-0.5845392505686737,0.961251572146438,0.5924849152414814,0.9749263506224568,0.41187524331659503,0.8783363373400628,0.8166041907845826,0.8895463065567678,0.41238067264900113,0.2402992244774043,-1.4905563796808337,0.9209798335327378,0.5156018863028448,1.2856377348226686,0.7358236182699177,1.6813287113845794,1.624671761881742,0.7758050475279391,2.708292012114707,1.7551551486639156,0.8465877540055392,3.230662446021268,1.1419339170357778,1.0258443104759685,1.1507855882201279,0.0,-0.08588342723718752,-0.08588342723718752,1.1206774399347228,1.0168722897017355,1.1410052777274902,-0.20863909589038512,0.09466613629993977,0.6402966821114022,0.49109927743433024,1.0711158384872228,1.2484751062373824,1.0195852144399116,1.002338890391477,0.7168107289766612,0.45680960040181534
-1.2402733648062638,0.31761954176300866,0.4283994087794733,-1.1787349123213111,1.0569082220691808,0.7275943539227144,0.911295464949938,0.8249053959797732,0.9502234039655106,0.6622268210857841,0.9267063576635687,-1.378346110574736,0.9209798335327378,0.5924846848272995,1.2856377348226686,0.7358236182699177,1.6813287113845794,1.624671761881742,0.7758050475279391,2.708292012114707,1.7551551486639156,0.8465877540055392,3.230662446021268,1.210368441041461,1.127347608222649,1.2215457857078775,0.0,-0.08588342723718752,-0.08588342723718752,1.1883549348956561,1.118147527398268,1.2114371872544858,-0.20863909589038512,0.09466613629993977,0.6402966821114022,0.49109927743433024,1.0711158384872228,1.3221135798452226,1.1006936355443768,1.082804743644433,0.9098419890103252,0.6547558206291787
-1.2402733648062638,1.219778334094691,0.4391343888983012,-0.9052584596657653,1.1036919786519521,0.8033484638560042,0.8917043751119003,0.8311312998761662,1.0200726207499937,0.6849401073073098,0.3775806511146372,-1.378346110574736,0.542366379883379,0.5156018863028448,1.2856377348226686,0.7358236182699177,1.6813287113845794,1.624671761881742,0.7758050475279391,2.708292012114707,1.7551551486639156,0.8465877540055392,3.230662446021268,1.2742925077831333,1.2670206697459367,1.289364425668525,0.0,-0.08588342723718752,-0.08588342723718752,1.25157186768871,1.2575067681283156,1.2789411864452618,-0.20863909589038512,0.09466613629993977,0.6402966821114022,0.49109927743433024,1.0711158384872228,1.402083942965709,1.1938643346592495,1.1743828703239119,1.1194713000478598,0.882140212000878
