Codigo_dane_del_municipio,Ano,Afiliados_Regimen_Subsidiado,Cobertura_Regimen_Subsidiado,Afiliados_Regimen_Contributivo,Afiliados_Regimen_Especial,Nacidos_Vivos_Totales,Nacidos_Vivos_Menor_2500g,Defunciones_Totales,Defunciones_Menores_1_Ano,Defunciones_1_4_Ano,Tasa_Mortalidad_Infantil,Prestadoras_Salud_Publica,Sedes_Salud_Publica,Cobertura_Acueducto_Total,Cobertura_Acueducto_Urbana,Cobertura_Acueducto_Rural,Cobertura_Aseo_Total,Cobertura_Aseo_Urbana,Cobertura_Aseo_Rural,Cobertura_Alcantarillado_Total,Cobertura_Alcantarillado_Urbana,Cobertura_Alcantarillado_Rural,Usuarios_Energia_Cabecera_Conectados_SIN,Usuarios_Energia_No_Cabecera_Conectados_SIN,Usuarios_Energia_Conectados_SIN,Usuarios_Energia_Cabecera_Zona_No_Interconectada,Usuarios_Energia_No_Cabecera_Zona_No_Interconectada,Usuarios_Energia_Zona_No_Interconectada,Usuarios_Energia_Cabecera,Usuarios_Energia_No_Cabecera,Total_Usuarios_Energia,Usuarios_Energia_Subnormales_Conectados_SIN,Indice_Cobertura_Electrica_Cabecera,Indice_Cobertura_Electrica_No_Cabecera,Indice_Cobertura_Electrica,Registro_Estatal_Inmuebles,Usuarios_Anillados_Gas_Natural,Usuarios_Residenciales_Conectados_Gas_Natural,Total_Usuarios_Conectados_Gas_Natural,Cobertura_Potencial_Gas_Natural,Cobertura_Efectiva_Gas_Natural,KMeans_Cluster,DBSCAN_Cluster
-1.2424598094075905,1.219778334094691,-0.2203427624906094,-0.1408201040469802,-0.1380893958576694,-0.1352634348296352,-0.1786605802745352,-0.1421850092599385,-0.1483142781904496,-0.2463046277752447,-0.0342636287970614,-0.5219257496296369,-0.2148605274153385,-0.3301088974661575,-0.7184920267639154,0.5078552661421211,-0.9959759361901364,-0.2825273478558605,0.5708842001883173,-0.6010582307827296,0.1194238209578184,0.6799748581988719,-0.0871332682353886,-0.1376805868639943,-0.016331610120869,-0.1394618661400248,0.0,-0.0858834272371875,-0.0858834272371875,-0.1447818497714848,-0.022962044976311,-0.1432561460575882,-0.2086390958903851,0.0946661362999397,0.4238778936619823,0.3335769488640261,-0.1661446766071971,-0.1499424399721266,-0.1546983469043232,-0.1543120693368026,1.4858806451285091,0.1364731234159305,2,0
-1.2423447333759416,-1.486698042900356,-0.0040008126688907,0.5924849152414814,-0.12121830144306,-0.1024674482121744,-0.1254189125970446,-0.1069048871803781,-0.0946926572245838,-0.1327381966676161,-0.0342636287970614,-0.7213362826479005,-0.2148605274153385,0.131187893680571,-0.3091953492746531,0.7358236182699177,-0.2398690137240251,0.1718793764475891,0.7264503155097257,0.4622360022602168,-0.0102479716807941,0.8459457004571515,-0.0148435749606181,-0.1169502586505844,0.8971980695992563,-0.0841367048276976,0.0,-0.0858834272371875,-0.0858834272371875,-0.1242808423693579,0.8885150942924813,-0.0881876627228594,-0.2086390958903851,0.0946661362999397,0.4971481038901291,0.3643684968264667,-0.139747039650468,-0.1338133210123471,-0.1720014767399424,-0.1712038077488613,0.4313716823692364,-1.808557053458848,0,0
-1.2423447333759416,-0.5845392505686737,0.0010158122545114,0.5924849152414814,-0.1206138715437918,-0.1036222364733526,-0.1217311780392963,-0.0840765728936038,-0.0834038949159805,-0.2008780553321933,-0.1715450554342943,-0.7213362826479005,-0.2148605274153385,0.131187893680571,-0.3405954512051407,0.7358236182699177,-0.2474327842953187,0.09643201282177,0.5653564702022773,0.4609122621630579,-0.0435826227447048,0.8459457004571515,-0.0257623307156616,-0.1152616145517429,0.9387607012671172,-0.0808912225376475,0.0,-0.0858834272371875,-0.0858834272371875,-0.1226108782079842,0.9299843420400864,-0.0849572376655544,-0.2086390958903851,0.0946661362999397,0.5069815090168069,0.3732103163814543,-0.139747039650468,-0.1398012245756144,-0.1664140077305237,-0.1657085787462204,0.115127092569142,-1.533817079728453,0,0
-1.2423447333759416,0.3176195417630086,-0.0569739829910065,-0.1250787459587894,-0.1207329927648155,-0.0849146666422658,-0.1401698508280376,-0.1152060923755688,-0.0897538237145699,-0.1327381966676161,-0.3088264820715271,-0.6827889077101843,-0.2148605274153385,0.131187893680571,-0.3161325810965049,0.7358236182699177,-0.2622901907746457,0.04131065126866,0.264095185963103,0.4883798691791066,-0.0015809624041774,0.8465877540055392,-0.023503277800825,-0.1154171475608467,0.9630762544877703,-0.0801097017186387,0.0,-0.0858834272371875,-0.0858834272371875,-0.1227646906965318,0.9542452624910664,-0.0841793426684776,-0.2086390958903851,0.0946661362999397,0.4919562737718861,0.3587542953515023,-0.139747039650468,-0.1398012245756144,-0.1656791793000047,-0.1650047563123846,0.115127092569142,-1.4976850275037414,0,0
-1.2423447333759416,1.219778334094691,-0.0577652958509479,0.022120059773865,-0.1197270802317268,-0.0777549794229609,-0.138786950368882,-0.1131307910767711,-0.0834038949159805,-0.1781647691106676,-0.1715450554342943,-0.5722680638847893,-0.2148605274153385,0.131187893680571,-0.3102907016675771,0.7358236182699177,-0.2598589788053013,0.0299418704483312,0.2321133196153006,0.4834158438147604,0.0067527003618002,0.8465877540055392,-0.0159731014180364,-0.1125620058937265,1.015382967811269,-0.0753120322463906,0.0,-0.0858834272371875,-0.0858834272371875,-0.1199411328710513,1.0064344518332908,-0.0794039317142005,-0.2086390958903851,0.0946661362999397,0.6402966821114022,0.4910992774343302,-0.139747039650468,-0.1398012245756144,-0.1652493739915878,-0.1645851698614441,0.115127092569142,-1.4765511677069,0,0
-1.2420378639582117,-0.5845392505686737,-0.1962301159093757,0.5924849152414814,-0.1222242139761486,-0.1611306918800268,-0.1802739641435501,-0.1359591053635455,-0.1560753022776144,-0.223591341553719,-0.1715450554342943,0.0823418217077362,-0.2148605274153385,-0.3301088974661575,1.2363468771410897,0.6470960515458044,1.6707934595174203,0.0716274001228706,0.0493033922198379,-0.0447564549516705,0.0424207770001846,0.1624796981982018,-0.3213217537401141,-0.1238159300524533,0.1298444481939885,-0.120303751618491,0.0,-0.0858834272371875,-0.0858834272371875,-0.1310705650781009,0.1228855814557427,-0.1241869145320249,-0.2086390958903851,0.0946661362999397,-0.2155404865630175,-0.1387842957642499,-0.143248148911824,-0.1643006683036207,-0.1520917856790857,-0.1517674805375501,-1.0673002141562054,-0.7325701913307319,0,0
-1.2420378639582117,0.3176195417630086,-0.23905059293413,0.0688723593670344,-0.1182402709174686,-0.1331848159595144,-0.1560732061083271,-0.1255825988695571,-0.1617196834319161,-0.223591341553719,-0.3088264820715271,-0.2062696187903364,-0.2148605274153385,-0.3301088974661575,1.242553874034325,0.6550024683826062,1.6813287113845794,0.1963394806367816,0.2593571316893543,-0.3416051717395706,0.2594293554262433,0.3836671456178431,-0.5076936192141319,-0.1195276628014478,0.3345474776329767,-0.1082553056587729,0.0,-0.0858834272371875,-0.0858834272371875,-0.1268297350367177,0.3271286792058528,-0.1121943666604241,-0.2086390958903851,0.0946661362999397,0.5554371471437218,0.429075076209865,-0.143248148911824,-0.1392916157617193,-0.1480432969675466,-0.1477340365897989,0.3309379315459289,-0.521835962876709,0,0
-1.2420378639582117,1.219778334094691,-0.2370947064312559,0.0211519772293241,-0.1156240159520232,-0.1285656629148016,-0.1535378885998751,-0.1276579001683548,-0.1412588017475725,-0.1327381966676161,-0.0342636287970614,-0.2062696187903364,-0.2148605274153385,-0.3301088974661575,1.2242980008189253,0.6211805741362859,1.6813287113845794,0.2111533465541799,0.267648726668414,-0.3416051717395706,0.2577626228730477,0.3653686194887873,-0.5076936192141319,-0.1147950155244314,0.4301132565699628,-0.0999625014126246,0.0,-0.0858834272371875,-0.0858834272371875,-0.1221494407423415,0.4224797386527273,-0.1039400364136647,-0.2086390958903851,0.0946661362999397,0.6402966821114022,0.4910992774343302,-0.143248148911824,-0.1383870601170555,-0.1462963463591428,-0.1459068052711868,0.3815108048710254,-0.4309026506337047,0,0
-1.2419227879265629,-1.486698042900356,0.3413699246172374,0.5924849152414814,0.2115269759496809,-0.0895338196869785,0.2712430357707537,0.1234535569861625,0.0478279669215329,0.5713736761996812,0.652143504389103,-0.6385285218766462,-0.2148605274153385,-0.176343300417248,1.2564283376780292,0.7331881459909836,1.4638703074598851,0.7585773684785027,-0.0276899897285745,0.3126533712812526,1.5248127098122928,0.7993968181990265,0.953160599046856,0.1203820037412027,-0.2524186675539562,0.1036128174833327,0.0,-0.0858834272371875,-0.0858834272371875,0.1104260285479183,-0.2585186563317556,0.0986908062276612,-0.2086390958903851,0.0946661362999397,-0.2550116708471808,0.3592102069393071,0.1616754500789383,-0.0621495815583504,-0.1371872467581797,-0.1372037701758713,-1.815514038773807,-2.070700701297336,0,0
-1.2416926358632654,-1.486698042900356,-0.074367935478398,0.5924849152414814,-0.139011482346334,-0.1130915002150138,-0.1350992158111338,-0.1089801884791758,-0.1631307787204915,-0.1327381966676161,-0.1715450554342943,0.8218152954099353,-0.2148605274153385,-0.3301088974661575,-0.9120042828471526,0.5746205638751173,-1.0081319960368584,-0.4392787197725167,0.6581433663965183,-0.5864970897139808,-0.2512574988728682,0.7287709278763543,-0.5178593573308966,-0.1479124369628959,0.3916607538024181,-0.1337958402022114,0.0,-0.0858834272371875,-0.0858834272371875,-0.1549005141966504,0.3841136318930382,-0.1376164073287814,-0.2086390958903851,0.0946661362999397,0.5440987173329619,0.3956747067624404,-0.1726623125331816,-0.1705433762738355,-0.1714468892452111,-0.17066240587668,0.1984322121336926,-1.0175832250345076,2,0
-1.2416926358632654,-0.5845392505686737,-0.0486278718833225,0.5924849152414814,-0.1410850739715606,-0.1156320343896058,-0.1394784005984598,-0.1131307910767711,-0.1701862551633685,-0.1781647691106676,-0.0342636287970614,0.7981696803895855,-0.2148605274153385,-0.3301088974661575,-0.6721221087968,0.722207011495425,-0.7758161856328372,-0.2225828671668534,0.7635650739874221,-0.3018929688248014,-0.032248841382975,0.8366359240055263,-0.1940617728709868,-0.1455127848224369,0.386854190956475,-0.1316358034941178,0.0,-0.0858834272371875,-0.0858834272371875,-0.1525274072304878,0.379317868548077,-0.1354663919896386,-0.2086390958903851,0.0946661362999397,0.4661707613752871,0.3222577721636063,-0.1726623125331816,-0.1705433762738355,-0.1703793083178531,-0.1696066722259263,0.1984322121336926,-0.9081076334561332,2,0
-1.2416926358632654,0.3176195417630086,-0.0720835794864916,-0.7315789349516911,-0.1399688640115982,-0.0902266926436855,-0.1327943817125411,-0.1235072975707595,-0.1433754446804357,-0.0645983380030389,0.3775806511146372,0.4708998869008455,-0.2148605274153385,-0.3301088974661575,-0.9127345177757687,0.5610039571006245,-1.0092125346899006,-0.4472024154957764,0.6253718243364247,-0.5878208298111399,-0.2519241918941466,0.7188190978763415,-0.5193653926074543,-0.1410134370590762,0.2994878427566859,-0.1305937757354394,0.0,-0.0858834272371875,-0.0858834272371875,-0.1480778316689329,0.2921478171602538,-0.1344291986602028,-0.2086390958903851,0.0946661362999397,0.5307189565029484,0.3937861709615704,-0.1741039457584458,-0.1726837332921948,-0.1648611627452759,-0.1642197235977217,0.1146133944132747,-0.2352969368748059,2,0
-1.2416926358632654,1.219778334094691,-0.0728151706211544,-0.3972531229866873,-0.1400085710852728,-0.0837598783810876,-0.1339467987618374,-0.1131307910767711,-0.1878249462705612,-0.1554514828891418,-0.3088264820715271,0.4708998869008455,-0.2148605274153385,-0.3301088974661575,-0.309560466738961,0.0848619653732036,-0.0083636073097851,-0.0958037355947007,0.7758050475279391,-0.0239075484214166,-0.7456103741506638,-0.3341487214798604,-0.5344257453730314,-0.1405246190304642,0.4072113983039987,-0.125980632012124,0.0,-0.0858834272371875,-0.0858834272371875,-0.1475944209906405,0.3996293368326183,-0.1298374573580134,-0.2086390958903851,0.0946661362999397,0.6402966821114022,0.4910992774343302,-0.1741039457584458,-0.1723142669021209,-0.1640847402526519,-0.1634617609766677,0.1573387713927408,-0.1517041620872445,2,0
-1.24061859290121,-1.486698042900356,-0.1683550006355904,0.5924849152414814,-0.076516960279665,-0.1419612067444688,-0.1316419646632448,-0.1131307910767711,-0.0763484184731035,-0.1781647691106676,-0.3088264820715271,-0.8354975143515371,-0.2148605274153385,-0.3301088974661575,1.2619050996426486,0.7274779560532934,1.6556659183748328,-0.4675284175684855,0.2755454837913282,-0.3273749656951116,-0.3812626380221201,0.3640845123920113,-0.3744094972387737,-0.1098957257376609,1.4875570826774434,-0.0545800216310198,0.0,-0.0858834272371875,-0.0858834272371875,-0.1173043473530928,1.47754767454418,-0.0587681060973019,-0.2086390958903851,0.0946661362999397,0.6402966821114022,0.4910992774343302,-0.0455078391518927,-0.1218757345468546,-0.1302687677614057,-0.1295564687313094,-1.4173390146150038,-1.3892339589992897,0,0
-1.24061859290121,-0.5845392505686737,-0.171057408704447,0.5924849152414814,-0.0737286413282965,-0.1435779103101182,-0.1475453199435342,-0.1297332014671525,-0.0692929420302264,-0.2008780553321933,-0.3088264820715271,-0.9976246614577892,-0.2148605274153385,-0.3301088974661575,1.2819865601795888,0.7274779560532934,1.6802481727315373,-0.5825942598106026,0.2755454837913282,-0.4306266932735116,-0.4349314262350163,0.3640845123920113,-0.3857047618129566,-0.1111399898104915,1.6232717983276013,-0.0505855818894196,0.0,-0.0858834272371875,-0.0858834272371875,-0.1185348472614735,1.612957463107789,-0.0547921983344649,-0.2086390958903851,0.0946661362999397,0.6402966821114022,0.4910992774343302,-0.0455078391518927,-0.1157349483394188,-0.1222688431499055,-0.1216384663506569,-1.2871024636867967,-1.2312716963843446,0,0
-1.24061859290121,0.3176195417630086,-0.2727784372852178,-0.8701020740795227,-0.0700358834765632,-0.1516614281383656,-0.1463929028942379,-0.1069048871803781,-0.079876156694542,-0.1327381966676161,-0.3088264820715271,-0.8291476104956745,-0.2148605274153385,-0.3301088974661575,1.2830819125725128,0.7296741829524049,1.6805183073947978,-0.5870728704367929,0.2443532931558177,-0.4322813683949604,-0.4269311099796776,0.3698629943275028,-0.3868342882703749,-0.1103178867623713,1.674730294678286,-0.0478068411996108,0.0,-0.0858834272371875,-0.0858834272371875,-0.1177218383934363,1.6643003412714903,-0.0520263494559696,-0.2086390958903851,0.0946661362999397,0.6402966821114022,0.4910992774343302,-0.0455078391518927,-0.1126518150153536,-0.1185808363099418,-0.1179569336198236,-1.2217139406534745,-1.158450328490049,0,0
-1.24061859290121,1.219778334094691,-0.2740325935160684,-0.6189222160388802,-0.0660034095500588,-0.1454255715280034,-0.1526159549604381,-0.1297332014671525,-0.0805817043388297,-0.1781647691106676,0.1030177978401714,-0.5813738324604086,-0.2148605274153385,-0.3301088974661575,1.2830819125725128,0.7296741829524049,1.6805183073947978,-0.5870728704367929,0.2443532931558177,-0.4322813683949604,-0.4269311099796776,0.3698629943275028,-0.3868342882703749,-0.1076071686037046,1.79404614885405,-0.0405777736237799,0.0,-0.0858834272371875,-0.0858834272371875,-0.1150411064501785,1.7833481137169966,-0.0448308207330092,-0.2086390958903851,0.0946661362999397,0.6402966821114022,0.4910992774343302,-0.0455078391518927,-0.1097725252168463,-0.1158356282110214,-0.1151687139780895,-1.1606487088030866,-1.1042449534635388,0,0
-1.2402733648062638,-1.486698042900356,0.9734945258285504,0.5924849152414814,0.974718991459934,0.4331233473222738,0.8663512000273809,0.7813240687050222,0.9699787380055664,0.5486603899781555,0.51486207775187,-1.3657962210104753,0.9209798335327378,0.5156018863028448,1.2856377348226686,0.7358236182699177,1.6813287113845794,1.624671761881742,0.7758050475279391,2.708292012114707,1.7551551486639156,0.8465877540055392,3.230662446021268,1.091519003084838,0.8321681016835557,1.0940927654745356,0.0,-0.0858834272371875,-0.0858834272371875,1.0708202204326585,0.8236312372724187,1.084575478147877,-0.2086390958903851,0.0946661362999397,0.6402966821114022,0.4910992774343302,1.0711158384872228,1.1753080207823952,0.9198842475745768,0.9034789085311588,0.5250153457791266,0.2134881532685702,0,0
-1.2402733648062638,-0.5845392505686737,0.961251572146438,0.5924849152414814,0.9749263506224568,0.411875243316595,0.8783363373400628,0.8166041907845826,0.8895463065567678,0.4123806726490011,0.2402992244774043,-1.4905563796808337,0.9209798335327378,0.5156018863028448,1.2856377348226686,0.7358236182699177,1.6813287113845794,1.624671761881742,0.7758050475279391,2.708292012114707,1.7551551486639156,0.8465877540055392,3.230662446021268,1.1419339170357778,1.0258443104759685,1.150785588220128,0.0,-0.0858834272371875,-0.0858834272371875,1.1206774399347228,1.0168722897017357,1.1410052777274902,-0.2086390958903851,0.0946661362999397,0.6402966821114022,0.4910992774343302,1.0711158384872228,1.2484751062373824,1.0195852144399116,1.002338890391477,0.7168107289766612,0.4568096004018153,0,0
-1.2402733648062638,0.3176195417630086,0.4283994087794733,-1.1787349123213111,1.0569082220691808,0.7275943539227144,0.911295464949938,0.8249053959797732,0.9502234039655106,0.6622268210857841,0.9267063576635688,-1.378346110574736,0.9209798335327378,0.5924846848272995,1.2856377348226686,0.7358236182699177,1.6813287113845794,1.624671761881742,0.7758050475279391,2.708292012114707,1.7551551486639156,0.8465877540055392,3.230662446021268,1.210368441041461,1.127347608222649,1.2215457857078775,0.0,-0.0858834272371875,-0.0858834272371875,1.188354934895656,1.118147527398268,1.2114371872544858,-0.2086390958903851,0.0946661362999397,0.6402966821114022,0.4910992774343302,1.0711158384872228,1.3221135798452226,1.1006936355443768,1.082804743644433,0.9098419890103252,0.6547558206291787,0,0
-1.2402733648062638,1.219778334094691,0.4391343888983012,-0.9052584596657652,1.103691978651952,0.8033484638560042,0.8917043751119003,0.8311312998761662,1.0200726207499935,0.6849401073073098,0.3775806511146372,-1.378346110574736,0.542366379883379,0.5156018863028448,1.2856377348226686,0.7358236182699177,1.6813287113845794,1.624671761881742,0.7758050475279391,2.708292012114707,1.7551551486639156,0.8465877540055392,3.230662446021268,1.2742925077831333,1.2670206697459367,1.289364425668525,0.0,-0.0858834272371875,-0.0858834272371875,1.25157186768871,1.2575067681283156,1.2789411864452618,-0.2086390958903851,0.0946661362999397,0.6402966821114022,0.4910992774343302,1.0711158384872228,1.402083942965709,1.1938643346592497,1.174382870323912,1.1194713000478598,0.882140212000878,0,0
